text,label
Facing traffic jam on main road!!!,traffic_roadsafety
COMPLAINT ABOUT BROKEN ROAD IN COLONY!!!,road_pothole
Issue of power cut near hospital!!!,streetlight_electrical
Please fix power cut in my area!!!,streetlight_electrical
Complaint about public property damage in colony,public_property_damage
Please fix misc issue in my area!!!,other
Complaint about animal nuisance near office,stray_animals
PLEASE FIX ENCROACHMENT IN COLONY,illegal_activities
Urgent issue: broken bench near hospital,public_property_damage
There is no signals on main road!!!,traffic_roadsafety
Complaint about accident risk near hospital,traffic_roadsafety
Facing sewage problem near bus stop,drainage_sewage
STREET LIGHT NOT WORKING IS CAUSING TROUBLE NEAR HOSPITAL,streetlight_electrical
Please fix illegal parking near bus stop,illegal_activities
ISSUE OF LOW WATER PRESSURE NEAR OFFICE,water_supply
PLEASE FIX MISC ISSUE NEAR BUS STOP!!!,other
Facing unknown problem near office,other
There is misc issue in my area,other
Urgent issue: waste overflow beside park,garbage_waste
Complaint about accident risk on main road!!!,traffic_roadsafety
misc issue is causing trouble near market,other
sewage problem problem near market,drainage_sewage
Issue of road damage near hospital,road_pothole
Urgent issue: trash problem near office,garbage_waste
road damage is causing trouble on main road!!!,road_pothole
THERE IS WATER ISSUE ON MAIN ROAD,water_supply
broken bench is causing trouble beside park,public_property_damage
Facing damaged park in colony,public_property_damage
sewage problem problem near bus stop,drainage_sewage
Urgent issue: drainage overflow near market,drainage_sewage
Urgent issue: broken road near hospital!!!,road_pothole
Facing accident risk near school,traffic_roadsafety
ISSUE OF SEWAGE PROBLEM IN MY AREA!!!,drainage_sewage
Urgent issue: cattle on road near school!!!,stray_animals
pothole is causing trouble in my area,road_pothole
ISSUE OF NO WATER SUPPLY NEAR MARKET,water_supply
Complaint about electric pole issue near bus stop!!!,streetlight_electrical
road damage problem near office!!!,road_pothole
Please fix traffic jam near office,traffic_roadsafety
ISSUE OF DAMAGED PARK BESIDE PARK!!!,public_property_damage
Facing misc issue near school,other
There is no signals near hospital,traffic_roadsafety
Complaint about water clogging in my area,drainage_sewage
no signals is causing trouble near school,traffic_roadsafety
Facing wire problem in colony!!!,streetlight_electrical
traffic jam is causing trouble near hospital!!!,traffic_roadsafety
There is dustbin not cleared near office!!!,garbage_waste
Please fix vandalism near market,public_property_damage
trash problem is causing trouble beside park,garbage_waste
Facing vandalism near market,public_property_damage
Issue of bad road condition near market!!!,road_pothole
Issue of water shortage near market,water_supply
LOW WATER PRESSURE PROBLEM NEAR MARKET,water_supply
Issue of broken road in my area,road_pothole
cattle on road problem near hospital,stray_animals
Facing water clogging near market,drainage_sewage
There is no signals near hospital,traffic_roadsafety
LOW WATER PRESSURE PROBLEM NEAR BUS STOP!!!,water_supply
Facing wire problem in my area!!!,streetlight_electrical
THERE IS WATER SHORTAGE NEAR MARKET,water_supply
Urgent issue: dirty drainage on main road,drainage_sewage
ISSUE OF DOG ATTACK RISK BESIDE PARK,stray_animals
Complaint about power cut in colony,streetlight_electrical
Issue of broken bench near office!!!,public_property_damage
Facing misc issue near market!!!,other
THERE IS CATTLE ON ROAD NEAR HOSPITAL,stray_animals
ISSUE OF WATER ISSUE BESIDE PARK,water_supply
UNKNOWN PROBLEM PROBLEM NEAR BUS STOP,other
vandalism problem in my area!!!,public_property_damage
There is low water pressure in my area,water_supply
There is sewage problem near school,drainage_sewage
Please fix encroachment near bus stop,illegal_activities
WATER CLOGGING IS CAUSING TROUBLE NEAR HOSPITAL,drainage_sewage
THERE IS UNAUTHORIZED SHOPS IN COLONY!!!,illegal_activities
There is cattle on road near school!!!,stray_animals
THERE IS CATTLE ON ROAD IN MY AREA,stray_animals
Issue of wire problem beside park,streetlight_electrical
wire problem problem in colony,streetlight_electrical
stray dogs problem near bus stop!!!,stray_animals
Please fix general issue in my area!!!,other
Complaint about electric pole issue on main road,streetlight_electrical
power cut problem near office,streetlight_electrical
Urgent issue: cattle on road near market!!!,stray_animals
FACING PUBLIC PROPERTY DAMAGE IN MY AREA,public_property_damage
COMPLAINT ABOUT UNKNOWN PROBLEM NEAR OFFICE,other
trash problem problem beside park,garbage_waste
URGENT ISSUE: ILLEGAL CONSTRUCTION NEAR MARKET,illegal_activities
POTHOLE IS CAUSING TROUBLE ON MAIN ROAD!!!,road_pothole
misc issue is causing trouble near market,other
general issue is causing trouble in my area,other
Complaint about rash driving near market,traffic_roadsafety
FACING ENCROACHMENT ON MAIN ROAD,illegal_activities
THERE IS CATTLE ON ROAD NEAR OFFICE!!!,stray_animals
URGENT ISSUE: WASTE OVERFLOW ON MAIN ROAD,garbage_waste
ISSUE OF BROKEN ROAD NEAR OFFICE,road_pothole
Urgent issue: public property damage on main road!!!,public_property_damage
THERE IS BROKEN BENCH NEAR SCHOOL,public_property_damage
FACING MISC ISSUE NEAR MARKET,other
There is misc issue near market,other
illegal construction problem near hospital,illegal_activities
Facing dustbin not cleared in colony,garbage_waste
URGENT ISSUE: NO SIGNALS ON MAIN ROAD,traffic_roadsafety
water shortage problem near bus stop,water_supply
sewage problem problem near market,drainage_sewage
Complaint about stray dogs near office,stray_animals
Issue of electric pole issue near bus stop,streetlight_electrical
Issue of dustbin not cleared in my area,garbage_waste
Please fix traffic jam near school,traffic_roadsafety
Complaint about electric pole issue in my area,streetlight_electrical
wire problem problem near market!!!,streetlight_electrical
COMPLAINT ABOUT ENCROACHMENT NEAR HOSPITAL!!!,illegal_activities
PLEASE FIX WATER CLOGGING NEAR OFFICE,drainage_sewage
Please fix garbage dumping near school,garbage_waste
Complaint about water shortage near school,water_supply
There is vandalism near bus stop!!!,public_property_damage
LOW WATER PRESSURE PROBLEM NEAR MARKET!!!,water_supply
PLEASE FIX DIRTY DRAINAGE NEAR OFFICE,drainage_sewage
THERE IS UNKNOWN PROBLEM NEAR MARKET,other
PLEASE FIX LOW WATER PRESSURE ON MAIN ROAD,water_supply
Facing wire problem near school,streetlight_electrical
water clogging is causing trouble near school!!!,drainage_sewage
Facing wire problem in my area,streetlight_electrical
DAMAGED PARK PROBLEM IN MY AREA,public_property_damage
RASH DRIVING PROBLEM NEAR MARKET,traffic_roadsafety
damaged park problem on main road,public_property_damage
Issue of bad road condition in my area,road_pothole
sewage problem is causing trouble near office!!!,drainage_sewage
misc issue is causing trouble near market,other
URGENT ISSUE: BAD ROAD CONDITION NEAR SCHOOL!!!,road_pothole
There is garbage dumping in colony!!!,garbage_waste
CATTLE ON ROAD PROBLEM ON MAIN ROAD!!!,stray_animals
ISSUE OF TRASH PROBLEM NEAR HOSPITAL,garbage_waste
COMPLAINT ABOUT VANDALISM IN MY AREA,public_property_damage
road damage is causing trouble on main road,road_pothole
There is traffic jam on main road!!!,traffic_roadsafety
URGENT ISSUE: TRAFFIC JAM NEAR OFFICE!!!,traffic_roadsafety
URGENT ISSUE: SEWAGE PROBLEM NEAR SCHOOL,drainage_sewage
There is cattle on road in colony!!!,stray_animals
Urgent issue: sewage problem near market!!!,drainage_sewage
THERE IS WATER CLOGGING IN MY AREA!!!,drainage_sewage
Complaint about illegal parking near bus stop,illegal_activities
URGENT ISSUE: DIRTY DRAINAGE IN COLONY,drainage_sewage
water issue is causing trouble in my area,water_supply
Facing dirty drainage near bus stop!!!,drainage_sewage
POWER CUT IS CAUSING TROUBLE BESIDE PARK,streetlight_electrical
There is general issue near school!!!,other
Urgent issue: no signals near market!!!,traffic_roadsafety
Facing no water supply beside park,water_supply
Complaint about animal nuisance near market,stray_animals
Facing water clogging near market,drainage_sewage
dog attack risk is causing trouble in my area,stray_animals
Please fix dirty drainage in my area!!!,drainage_sewage
COMPLAINT ABOUT ROAD DAMAGE IN MY AREA!!!,road_pothole
FACING TRASH PROBLEM NEAR MARKET,garbage_waste
illegal construction is causing trouble near hospital,illegal_activities
ISSUE OF ILLEGAL PARKING IN MY AREA!!!,illegal_activities
Issue of vandalism near bus stop,public_property_damage
power cut is causing trouble near bus stop,streetlight_electrical
pothole problem near bus stop,road_pothole
bad road condition problem near office,road_pothole
THERE IS TRASH PROBLEM IN MY AREA,garbage_waste
Complaint about power cut in my area,streetlight_electrical
Issue of dirty drainage beside park,drainage_sewage
sewage problem is causing trouble beside park,drainage_sewage
garbage dumping is causing trouble near bus stop,garbage_waste
PLEASE FIX ENCROACHMENT NEAR SCHOOL,illegal_activities
illegal parking is causing trouble on main road,illegal_activities
COMPLAINT ABOUT ELECTRIC POLE ISSUE NEAR MARKET!!!,streetlight_electrical
URGENT ISSUE: VANDALISM IN MY AREA,public_property_damage
bad road condition problem near market,road_pothole
Urgent issue: bad road condition near market,road_pothole
Please fix no water supply in my area,water_supply
Please fix unauthorized shops beside park,illegal_activities
Facing no signals near hospital,traffic_roadsafety
COMPLAINT ABOUT ANIMAL NUISANCE NEAR OFFICE,stray_animals
Issue of stray dogs near hospital,stray_animals
Urgent issue: water shortage near market,water_supply
Issue of dustbin not cleared near bus stop!!!,garbage_waste
Facing damaged park near hospital,public_property_damage
Please fix water issue in colony!!!,water_supply
Issue of dustbin not cleared near hospital!!!,garbage_waste
street light not working is causing trouble near market,streetlight_electrical
BAD ROAD CONDITION IS CAUSING TROUBLE NEAR HOSPITAL,road_pothole
Please fix illegal construction in my area,illegal_activities
DOG ATTACK RISK IS CAUSING TROUBLE NEAR HOSPITAL,stray_animals
FACING MISC ISSUE IN COLONY,other
PUBLIC PROPERTY DAMAGE PROBLEM NEAR MARKET,public_property_damage
Complaint about accident risk near hospital,traffic_roadsafety
Please fix low water pressure near hospital!!!,water_supply
ISSUE OF LOW WATER PRESSURE ON MAIN ROAD!!!,water_supply
Issue of street light not working on main road,streetlight_electrical
waste overflow is causing trouble in colony,garbage_waste
THERE IS ILLEGAL CONSTRUCTION NEAR SCHOOL,illegal_activities
Issue of low water pressure near school,water_supply
Please fix low water pressure beside park,water_supply
Facing animal nuisance near bus stop,stray_animals
Please fix public property damage near bus stop,public_property_damage
Facing low water pressure near bus stop!!!,water_supply
Urgent issue: animal nuisance near school!!!,stray_animals
unknown problem is causing trouble near hospital,other
THERE IS CATTLE ON ROAD NEAR SCHOOL!!!,stray_animals
illegal parking problem near office,illegal_activities
Please fix encroachment in colony,illegal_activities
Issue of street light not working near school,streetlight_electrical
Issue of dirty drainage near market!!!,drainage_sewage
Complaint about cattle on road near bus stop,stray_animals
COMPLAINT ABOUT VANDALISM NEAR BUS STOP,public_property_damage
There is encroachment in my area,illegal_activities
ISSUE OF MISC ISSUE NEAR HOSPITAL!!!,other
Issue of water clogging near office,drainage_sewage
Urgent issue: pothole near market,road_pothole
COMPLAINT ABOUT WIRE PROBLEM IN COLONY,streetlight_electrical
street light not working is causing trouble near bus stop,streetlight_electrical
PLEASE FIX BROKEN BENCH ON MAIN ROAD,public_property_damage
Urgent issue: broken road in my area,road_pothole
COMPLAINT ABOUT NO SIGNALS BESIDE PARK!!!,traffic_roadsafety
Urgent issue: rash driving near school,traffic_roadsafety
vandalism problem in colony!!!,public_property_damage
VANDALISM PROBLEM ON MAIN ROAD!!!,public_property_damage
WATER ISSUE PROBLEM NEAR HOSPITAL!!!,water_supply
FACING UNKNOWN PROBLEM ON MAIN ROAD!!!,other
Urgent issue: pothole near bus stop,road_pothole
Facing accident risk near school,traffic_roadsafety
Complaint about damaged park near school!!!,public_property_damage
Please fix wire problem near hospital,streetlight_electrical
There is dirty drainage near bus stop!!!,drainage_sewage
Issue of low water pressure near hospital!!!,water_supply
There is trash problem on main road!!!,garbage_waste
Facing vandalism on main road!!!,public_property_damage
dirty drainage problem near bus stop,drainage_sewage
Facing accident risk near bus stop,traffic_roadsafety
Urgent issue: garbage dumping near bus stop,garbage_waste
Please fix garbage dumping near market,garbage_waste
Facing sewage problem near bus stop!!!,drainage_sewage
Facing power cut on main road,streetlight_electrical
electric pole issue is causing trouble near hospital,streetlight_electrical
There is electric pole issue near bus stop!!!,streetlight_electrical
illegal parking is causing trouble beside park!!!,illegal_activities
Facing water issue near office!!!,water_supply
Complaint about dirty drainage near hospital!!!,drainage_sewage
street light not working problem in my area,streetlight_electrical
UNKNOWN PROBLEM PROBLEM BESIDE PARK,other
animal nuisance is causing trouble near bus stop!!!,stray_animals
URGENT ISSUE: DOG ATTACK RISK NEAR SCHOOL,stray_animals
Issue of illegal construction beside park,illegal_activities
COMPLAINT ABOUT TRAFFIC JAM ON MAIN ROAD,traffic_roadsafety
water issue is causing trouble in my area!!!,water_supply
Facing sewage problem beside park,drainage_sewage
URGENT ISSUE: BAD ROAD CONDITION BESIDE PARK,road_pothole
water shortage is causing trouble near school,water_supply
Urgent issue: misc issue on main road,other
Facing general issue in my area,other
URGENT ISSUE: PUBLIC PROPERTY DAMAGE NEAR MARKET,public_property_damage
Please fix no signals near office,traffic_roadsafety
Urgent issue: general issue near office,other
no signals is causing trouble on main road,traffic_roadsafety
Facing rash driving near office,traffic_roadsafety
power cut is causing trouble near hospital,streetlight_electrical
There is dustbin not cleared near market,garbage_waste
Please fix dirty drainage near bus stop!!!,drainage_sewage
Urgent issue: animal nuisance beside park,stray_animals
FACING UNKNOWN PROBLEM NEAR BUS STOP!!!,other
DAMAGED PARK IS CAUSING TROUBLE IN MY AREA!!!,public_property_damage
Complaint about waste overflow near bus stop,garbage_waste
water clogging problem near bus stop,drainage_sewage
URGENT ISSUE: NO SIGNALS IN MY AREA,traffic_roadsafety
Please fix broken bench near bus stop,public_property_damage
COMPLAINT ABOUT NO SIGNALS BESIDE PARK,traffic_roadsafety
COMPLAINT ABOUT BROKEN ROAD IN COLONY,road_pothole
WIRE PROBLEM PROBLEM NEAR HOSPITAL,streetlight_electrical
Issue of traffic jam near office!!!,traffic_roadsafety
unknown problem is causing trouble near hospital!!!,other
Please fix street light not working in my area!!!,streetlight_electrical
Urgent issue: broken bench in my area,public_property_damage
FACING DAMAGED PARK NEAR BUS STOP!!!,public_property_damage
misc issue problem near office,other
ISSUE OF STRAY DOGS NEAR SCHOOL!!!,stray_animals
DAMAGED PARK PROBLEM NEAR SCHOOL,public_property_damage
FACING ILLEGAL PARKING NEAR MARKET!!!,illegal_activities
Urgent issue: traffic jam near school!!!,traffic_roadsafety
waste overflow problem near office!!!,garbage_waste
There is drainage overflow near hospital,drainage_sewage
BAD ROAD CONDITION PROBLEM NEAR HOSPITAL,road_pothole
Please fix pothole near office,road_pothole
cattle on road is causing trouble near market!!!,stray_animals
Please fix pothole near bus stop!!!,road_pothole
ILLEGAL CONSTRUCTION PROBLEM NEAR HOSPITAL,illegal_activities
URGENT ISSUE: WASTE OVERFLOW NEAR SCHOOL,garbage_waste
WATER SHORTAGE IS CAUSING TROUBLE NEAR MARKET!!!,water_supply
misc issue is causing trouble near bus stop!!!,other
POWER CUT PROBLEM NEAR HOSPITAL,streetlight_electrical
Please fix water shortage in my area!!!,water_supply
FACING ENCROACHMENT NEAR OFFICE!!!,illegal_activities
damaged park problem near hospital,public_property_damage
Issue of no signals near hospital!!!,traffic_roadsafety
Complaint about general issue in my area,other
low water pressure problem near hospital!!!,water_supply
COMPLAINT ABOUT STRAY DOGS NEAR MARKET,stray_animals
Issue of stray dogs in colony,stray_animals
WIRE PROBLEM PROBLEM NEAR OFFICE,streetlight_electrical
public property damage problem near bus stop!!!,public_property_damage
There is no signals on main road,traffic_roadsafety
Urgent issue: public property damage near school!!!,public_property_damage
Urgent issue: wire problem near market,streetlight_electrical
Facing waste overflow near school!!!,garbage_waste
Complaint about vandalism near bus stop!!!,public_property_damage
accident risk is causing trouble near bus stop!!!,traffic_roadsafety
URGENT ISSUE: ELECTRIC POLE ISSUE NEAR SCHOOL,streetlight_electrical
Issue of vandalism in colony!!!,public_property_damage
TRAFFIC JAM PROBLEM NEAR HOSPITAL!!!,traffic_roadsafety
Issue of garbage dumping near school,garbage_waste
LOW WATER PRESSURE PROBLEM NEAR BUS STOP!!!,water_supply
road damage problem near school,road_pothole
DAMAGED PARK IS CAUSING TROUBLE BESIDE PARK,public_property_damage
THERE IS ENCROACHMENT NEAR OFFICE,illegal_activities
ISSUE OF MISC ISSUE NEAR BUS STOP,other
There is unauthorized shops near office!!!,illegal_activities
unauthorized shops is causing trouble near office!!!,illegal_activities
Complaint about broken road near market!!!,road_pothole
Complaint about garbage dumping in my area!!!,garbage_waste
Please fix traffic jam near market,traffic_roadsafety
water issue is causing trouble in my area,water_supply
Urgent issue: broken road near school,road_pothole
Facing sewage problem near bus stop,drainage_sewage
unknown problem is causing trouble near office,other
Issue of unknown problem in my area,other
Urgent issue: low water pressure beside park,water_supply
Issue of bad road condition in my area,road_pothole
Issue of pothole in colony,road_pothole
Urgent issue: electric pole issue beside park,streetlight_electrical
Issue of road damage in colony,road_pothole
Urgent issue: road damage beside park!!!,road_pothole
PLEASE FIX BAD ROAD CONDITION NEAR SCHOOL!!!,road_pothole
Facing road damage in colony!!!,road_pothole
THERE IS ACCIDENT RISK NEAR BUS STOP,traffic_roadsafety
PLEASE FIX LOW WATER PRESSURE IN MY AREA!!!,water_supply
ISSUE OF ACCIDENT RISK NEAR BUS STOP,traffic_roadsafety
Complaint about water shortage near market,water_supply
UNKNOWN PROBLEM IS CAUSING TROUBLE ON MAIN ROAD!!!,other
COMPLAINT ABOUT ACCIDENT RISK ON MAIN ROAD!!!,traffic_roadsafety
PLEASE FIX ROAD DAMAGE IN COLONY,road_pothole
power cut problem on main road!!!,streetlight_electrical
Issue of water shortage near school,water_supply
Urgent issue: stray dogs beside park!!!,stray_animals
Complaint about water issue near office!!!,water_supply
PLEASE FIX STRAY DOGS NEAR HOSPITAL,stray_animals
There is animal nuisance in my area,stray_animals
URGENT ISSUE: DUSTBIN NOT CLEARED IN MY AREA,garbage_waste
There is dirty drainage in colony,drainage_sewage
wire problem problem beside park!!!,streetlight_electrical
PUBLIC PROPERTY DAMAGE IS CAUSING TROUBLE ON MAIN ROAD!!!,public_property_damage
Facing illegal construction near office,illegal_activities
Urgent issue: electric pole issue near hospital,streetlight_electrical
Please fix accident risk on main road!!!,traffic_roadsafety
There is general issue near office,other
Urgent issue: low water pressure on main road,water_supply
street light not working is causing trouble near hospital,streetlight_electrical
Facing broken road near bus stop,road_pothole
Urgent issue: low water pressure beside park!!!,water_supply
There is public property damage in my area,public_property_damage
water shortage problem near school!!!,water_supply
PLEASE FIX ACCIDENT RISK ON MAIN ROAD,traffic_roadsafety
GARBAGE DUMPING IS CAUSING TROUBLE BESIDE PARK,garbage_waste
PLEASE FIX NO SIGNALS NEAR MARKET,traffic_roadsafety
FACING DOG ATTACK RISK NEAR HOSPITAL,stray_animals
bad road condition is causing trouble near hospital!!!,road_pothole
animal nuisance problem beside park,stray_animals
Urgent issue: power cut in my area,streetlight_electrical
URGENT ISSUE: BROKEN BENCH BESIDE PARK,public_property_damage
Issue of unknown problem near bus stop!!!,other
ISSUE OF BROKEN BENCH NEAR HOSPITAL,public_property_damage
Urgent issue: unknown problem beside park,other
COMPLAINT ABOUT GENERAL ISSUE NEAR SCHOOL!!!,other
stray dogs problem beside park,stray_animals
accident risk is causing trouble in my area,traffic_roadsafety
Issue of accident risk beside park,traffic_roadsafety
rash driving is causing trouble near school!!!,traffic_roadsafety
Facing bad road condition beside park!!!,road_pothole
general issue problem near office,other
FACING BAD ROAD CONDITION ON MAIN ROAD!!!,road_pothole
FACING WATER SHORTAGE ON MAIN ROAD,water_supply
Urgent issue: dustbin not cleared near school,garbage_waste
Urgent issue: garbage dumping in colony!!!,garbage_waste
power cut is causing trouble near market!!!,streetlight_electrical
THERE IS ANIMAL NUISANCE IN MY AREA,stray_animals
Issue of waste overflow beside park,garbage_waste
FACING POWER CUT NEAR MARKET!!!,streetlight_electrical
URGENT ISSUE: ENCROACHMENT ON MAIN ROAD,illegal_activities
no signals is causing trouble near office,traffic_roadsafety
COMPLAINT ABOUT BROKEN BENCH IN MY AREA,public_property_damage
Facing sewage problem near office,drainage_sewage
COMPLAINT ABOUT SEWAGE PROBLEM NEAR HOSPITAL,drainage_sewage
COMPLAINT ABOUT UNAUTHORIZED SHOPS NEAR BUS STOP!!!,illegal_activities
accident risk is causing trouble beside park,traffic_roadsafety
wire problem problem beside park!!!,streetlight_electrical
There is encroachment beside park!!!,illegal_activities
Complaint about illegal construction near school,illegal_activities
There is power cut on main road,streetlight_electrical
public property damage is causing trouble in colony!!!,public_property_damage
broken bench is causing trouble near office,public_property_damage
dog attack risk problem near bus stop,stray_animals
Facing sewage problem on main road,drainage_sewage
dustbin not cleared is causing trouble near school,garbage_waste
Complaint about cattle on road on main road,stray_animals
Complaint about low water pressure near bus stop,water_supply
Facing broken road in colony,road_pothole
COMPLAINT ABOUT WASTE OVERFLOW NEAR BUS STOP!!!,garbage_waste
URGENT ISSUE: STREET LIGHT NOT WORKING NEAR BUS STOP,streetlight_electrical
encroachment problem near office!!!,illegal_activities
Please fix encroachment near market!!!,illegal_activities
trash problem is causing trouble near hospital!!!,garbage_waste
PLEASE FIX ACCIDENT RISK BESIDE PARK,traffic_roadsafety
Urgent issue: illegal construction in colony!!!,illegal_activities
no signals is causing trouble near market,traffic_roadsafety
bad road condition is causing trouble beside park!!!,road_pothole
Urgent issue: water clogging near hospital!!!,drainage_sewage
broken road problem beside park,road_pothole
There is garbage dumping on main road,garbage_waste
Please fix wire problem near school,streetlight_electrical
URGENT ISSUE: SEWAGE PROBLEM NEAR MARKET!!!,drainage_sewage
There is traffic jam beside park,traffic_roadsafety
There is trash problem near market!!!,garbage_waste
There is drainage overflow near school,drainage_sewage
GARBAGE DUMPING PROBLEM IN COLONY,garbage_waste
THERE IS DOG ATTACK RISK NEAR SCHOOL,stray_animals
There is dirty drainage near market,drainage_sewage
broken road is causing trouble near market,road_pothole
power cut is causing trouble near hospital,streetlight_electrical
Please fix water clogging near hospital,drainage_sewage
URGENT ISSUE: WATER CLOGGING NEAR BUS STOP,drainage_sewage
DIRTY DRAINAGE IS CAUSING TROUBLE IN MY AREA!!!,drainage_sewage
Facing water shortage near school,water_supply
FACING STREET LIGHT NOT WORKING NEAR HOSPITAL,streetlight_electrical
Issue of pothole near bus stop!!!,road_pothole
UNKNOWN PROBLEM IS CAUSING TROUBLE NEAR HOSPITAL!!!,other
low water pressure problem near bus stop,water_supply
URGENT ISSUE: ROAD DAMAGE IN COLONY,road_pothole
FACING ENCROACHMENT IN MY AREA,illegal_activities
low water pressure problem near school!!!,water_supply
THERE IS BROKEN ROAD IN MY AREA,road_pothole
power cut is causing trouble in colony,streetlight_electrical
There is stray dogs near hospital!!!,stray_animals
COMPLAINT ABOUT CATTLE ON ROAD BESIDE PARK,stray_animals
Facing low water pressure in my area!!!,water_supply
Complaint about power cut near market,streetlight_electrical
NO WATER SUPPLY PROBLEM NEAR BUS STOP!!!,water_supply
Issue of dirty drainage near market!!!,drainage_sewage
dog attack risk is causing trouble near office!!!,stray_animals
COMPLAINT ABOUT BAD ROAD CONDITION NEAR BUS STOP!!!,road_pothole
Complaint about water shortage near school!!!,water_supply
COMPLAINT ABOUT PUBLIC PROPERTY DAMAGE BESIDE PARK!!!,public_property_damage
Issue of rash driving in colony,traffic_roadsafety
Complaint about illegal parking near bus stop!!!,illegal_activities
There is bad road condition near market,road_pothole
drainage overflow is causing trouble in colony,drainage_sewage
Issue of accident risk beside park!!!,traffic_roadsafety
animal nuisance problem near hospital,stray_animals
rash driving problem near market!!!,traffic_roadsafety
power cut is causing trouble near bus stop,streetlight_electrical
Please fix broken bench beside park,public_property_damage
MISC ISSUE PROBLEM NEAR MARKET,other
URGENT ISSUE: LOW WATER PRESSURE NEAR BUS STOP,water_supply
Please fix trash problem in my area,garbage_waste
Please fix electric pole issue on main road,streetlight_electrical
Please fix electric pole issue near market!!!,streetlight_electrical
Complaint about power cut in my area,streetlight_electrical
Urgent issue: dog attack risk beside park!!!,stray_animals
FACING BROKEN ROAD ON MAIN ROAD,road_pothole
FACING VANDALISM IN COLONY,public_property_damage
accident risk is causing trouble in my area,traffic_roadsafety
URGENT ISSUE: ILLEGAL PARKING NEAR MARKET!!!,illegal_activities
Urgent issue: unauthorized shops near school,illegal_activities
There is pothole on main road!!!,road_pothole
BROKEN BENCH PROBLEM NEAR OFFICE,public_property_damage
Facing accident risk on main road!!!,traffic_roadsafety
There is sewage problem near office,drainage_sewage
There is no water supply near hospital,water_supply
Facing unauthorized shops near market!!!,illegal_activities
Urgent issue: no water supply in my area,water_supply
Urgent issue: trash problem near school,garbage_waste
COMPLAINT ABOUT CATTLE ON ROAD ON MAIN ROAD!!!,stray_animals
Facing broken bench in my area,public_property_damage
Issue of no water supply near office,water_supply
URGENT ISSUE: WASTE OVERFLOW NEAR MARKET!!!,garbage_waste
road damage is causing trouble near hospital!!!,road_pothole
FACING GENERAL ISSUE ON MAIN ROAD,other
PLEASE FIX RASH DRIVING NEAR BUS STOP!!!,traffic_roadsafety
URGENT ISSUE: NO WATER SUPPLY NEAR SCHOOL,water_supply
PUBLIC PROPERTY DAMAGE IS CAUSING TROUBLE NEAR MARKET!!!,public_property_damage
RASH DRIVING PROBLEM BESIDE PARK,traffic_roadsafety
PLEASE FIX WATER SHORTAGE NEAR SCHOOL!!!,water_supply
THERE IS DRAINAGE OVERFLOW NEAR OFFICE,drainage_sewage
Complaint about trash problem near office,garbage_waste
dustbin not cleared is causing trouble on main road,garbage_waste
THERE IS ANIMAL NUISANCE NEAR BUS STOP!!!,stray_animals
Issue of wire problem beside park,streetlight_electrical
Facing pothole near school!!!,road_pothole
URGENT ISSUE: GARBAGE DUMPING NEAR HOSPITAL,garbage_waste
There is sewage problem near hospital!!!,drainage_sewage
THERE IS NO SIGNALS IN MY AREA,traffic_roadsafety
dirty drainage is causing trouble in colony!!!,drainage_sewage
GARBAGE DUMPING IS CAUSING TROUBLE NEAR BUS STOP,garbage_waste
COMPLAINT ABOUT MISC ISSUE NEAR OFFICE!!!,other
There is road damage near hospital,road_pothole
Urgent issue: broken bench near hospital!!!,public_property_damage
COMPLAINT ABOUT BROKEN BENCH IN MY AREA!!!,public_property_damage
Urgent issue: dog attack risk near office!!!,stray_animals
There is dirty drainage on main road,drainage_sewage
FACING ELECTRIC POLE ISSUE NEAR HOSPITAL,streetlight_electrical
Complaint about unknown problem near bus stop!!!,other
There is illegal parking near school,illegal_activities
Issue of dog attack risk in colony,stray_animals
water shortage is causing trouble near bus stop!!!,water_supply
BAD ROAD CONDITION IS CAUSING TROUBLE ON MAIN ROAD!!!,road_pothole
PLEASE FIX UNAUTHORIZED SHOPS ON MAIN ROAD!!!,illegal_activities
ISSUE OF BAD ROAD CONDITION ON MAIN ROAD!!!,road_pothole
water issue is causing trouble in colony!!!,water_supply
ISSUE OF CATTLE ON ROAD NEAR MARKET,stray_animals
PLEASE FIX UNKNOWN PROBLEM BESIDE PARK,other
There is pothole near school,road_pothole
COMPLAINT ABOUT ANIMAL NUISANCE BESIDE PARK!!!,stray_animals
There is street light not working near market!!!,streetlight_electrical
Complaint about road damage near school,road_pothole
Please fix waste overflow near hospital,garbage_waste
Complaint about traffic jam near hospital,traffic_roadsafety
Please fix power cut near hospital,streetlight_electrical
COMPLAINT ABOUT ILLEGAL PARKING NEAR SCHOOL,illegal_activities
THERE IS ILLEGAL PARKING NEAR MARKET,illegal_activities
There is public property damage in colony,public_property_damage
Complaint about water shortage near bus stop,water_supply
THERE IS POTHOLE IN COLONY,road_pothole
no water supply problem in my area,water_supply
Urgent issue: misc issue near bus stop,other
Facing traffic jam near bus stop,traffic_roadsafety
ISSUE OF ACCIDENT RISK NEAR OFFICE,traffic_roadsafety
Please fix water shortage beside park,water_supply
ENCROACHMENT IS CAUSING TROUBLE NEAR HOSPITAL,illegal_activities
Complaint about misc issue near hospital!!!,other
FACING TRASH PROBLEM NEAR OFFICE!!!,garbage_waste
ACCIDENT RISK PROBLEM NEAR MARKET,traffic_roadsafety
Facing power cut near bus stop,streetlight_electrical
